The beginning cost was: 1995.868216
The final cost was: 991.409919
Total number of iterations before arriving at result: 2456
The broken down matrix:
 First matrix=
5.178265	3.087807	4.226380	4.854692	3.318300	
3.317250	4.177691	5.164871	3.282717	4.010945	
2.981667	4.004905	5.205397	3.104311	4.982996	
5.576380	4.916674	5.026520	2.088905	2.800990	
0.491961	4.384503	6.064619	4.884348	3.501366	
4.685119	0.631927	6.802515	3.546470	4.354135	
3.068357	1.304014	5.279189	2.978941	6.876475	
4.670650	3.469093	2.667398	3.838953	5.133170	
5.884942	2.420800	2.693604	4.236595	4.385578	
3.669521	3.674835	4.752270	4.324628	3.141981	
4.377103	4.864280	3.496127	3.601615	3.158792	
5.905947	5.592832	1.811205	4.240610	2.346522	
7.470117	4.685278	0.721407	3.460740	3.779241	
6.085986	3.523914	2.457248	3.167685	4.465901	
4.645033	3.939581	4.239269	4.489425	2.341649	
3.371348	4.511398	4.102318	4.405187	2.980060	
2.654969	2.973699	4.586040	4.323992	4.774751	
4.120933	4.005089	3.699584	5.531835	2.274263	
7.229099	2.366998	1.306548	1.709633	6.550462	
3.003697	4.551028	0.946277	6.388001	5.157378	
3.040673	3.336574	3.099414	6.225767	4.001839	
4.083043	4.311195	7.500302	1.217782	3.033252	
6.506022	3.644111	3.916623	1.217792	4.582879	
2.460763	3.880052	3.450228	4.083544	5.498262	
4.075846	1.213511	5.219052	3.273202	5.558428	
4.355799	2.913888	3.346011	6.587706	2.402649	
2.176720	1.578790	5.067035	5.134718	5.452161	
1.403209	6.915080	6.468412	2.482579	2.224724	
3.625146	5.971263	5.039619	4.433820	0.385563	
1.928757	1.169045	6.874858	3.851467	5.954393	
2.768921	3.961078	4.793858	3.687616	4.020922	
4.742687	4.652057	4.885528	1.424144	4.189017	
5.912359	2.734185	2.066739	4.011249	5.014335	
3.628996	3.961822	4.264299	3.868185	4.145286	
4.820877	4.438282	2.929198	2.675287	4.560753	
1.970832	4.025039	4.209820	3.818477	5.239421	
6.796766	4.685184	4.543945	2.547302	1.751783	
4.736759	2.770890	5.557268	1.864254	4.944909	
4.869055	4.368708	3.853080	1.888240	4.571526	
4.263195	3.563904	3.011395	3.932314	4.913574	
2.910200	4.780433	6.082219	2.788551	3.485389	
3.622731	5.975585	2.056886	4.298971	3.758630	
3.897074	6.120061	2.997003	2.193266	4.579447	
5.454777	3.576134	4.521406	3.022836	3.301499	
2.875228	3.685935	4.199727	3.040885	5.068871	
4.791284	2.382188	7.101342	2.108755	3.491353	
1.795042	4.558601	3.060240	2.997979	6.696059	
7.190390	4.975186	0.785107	1.830867	5.106471	
3.688828	4.353385	2.513875	5.618004	3.679829	
3.716332	3.890349	2.230654	7.238941	3.317859	
3.487043	4.119028	3.784929	3.607516	4.820704	
2.612133	4.364360	5.125219	3.794200	3.558468	
3.050269	7.127973	5.550305	0.244059	4.207447	
2.543278	5.888238	2.953565	4.079669	4.258638	
5.667454	3.684881	3.272427	2.187328	5.384383	
3.920185	2.444985	2.694446	6.469699	4.064465	
5.175664	3.018417	3.605588	2.986265	4.519353	
4.827655	4.491496	1.391867	6.067394	3.336692	
0.016067	6.273117	4.453253	2.126056	7.037932	
5.034126	4.313081	2.231889	3.311549	4.501093	
6.132442	3.372570	3.752498	2.070343	4.480073	
3.286052	5.348050	3.670162	4.978986	2.507756	
1.937898	2.473694	5.500299	6.464948	2.984259	
5.554330	5.304960	5.222121	1.518336	1.838817	
4.399864	2.153439	6.270632	3.661802	3.168270	
4.239818	2.522759	6.999246	1.194677	4.606967	
1.999936	6.508535	5.658039	2.856952	3.222681	
3.305969	3.997198	2.248790	4.303784	5.376390	
5.977433	4.033631	3.595420	3.260961	2.721059	
5.665292	4.110691	2.016134	2.128179	5.265566	
2.260887	5.475313	5.001343	3.804544	3.501490	
4.558309	1.617415	5.462095	5.148519	3.724006	
6.437812	1.978201	3.719865	3.897146	4.118944	
6.614319	6.973619	2.813871	0.685570	1.917688	
2.290640	3.551208	1.494356	5.605190	6.418023	
5.043162	3.952365	4.556812	4.066182	2.344451	
3.941071	3.995323	4.384595	3.908690	3.240574	
6.595665	3.911110	3.243858	1.561194	4.739491	
3.444856	4.377507	0.924482	5.226671	5.731744	
5.532233	2.406989	3.042075	4.880315	3.964874	
3.017284	2.678250	5.675809	5.411528	2.557759	
4.402865	2.792980	5.040901	3.957673	3.461062	
5.758450	3.561042	3.442316	3.689870	3.720481	
3.245245	2.526615	5.182767	4.840217	4.334487	
4.705367	4.323497	5.177764	4.796587	0.878947	
5.142379	2.077946	2.793132	5.620662	3.442522	
4.758226	5.614514	3.421310	2.633319	2.711342	
6.930632	2.319090	4.936496	2.495833	3.032278	
2.776010	5.395641	3.018097	4.873845	3.903110	
2.454332	5.051190	3.984769	5.928369	2.543045	
1.826581	5.378293	2.724902	6.017623	3.896897	
5.811634	6.129563	1.744293	1.412680	4.545737	
3.766910	3.590828	7.100510	4.073297	1.017530	
5.506688	2.572712	4.232017	3.399462	3.830945	
3.940011	3.635315	7.124826	2.641800	1.462397	
4.583065	3.692458	3.588624	4.600431	3.166407	
3.995209	5.636038	3.359235	2.253421	4.324172	
5.160214	2.477657	4.766634	5.352782	2.284443	
3.276833	4.943874	4.717867	3.025435	4.249686	
2.292122	1.852997	6.541579	7.905815	1.344566	
3.552696	2.382456	4.378228	3.225408	6.025860	
3.733910	2.802055	3.305662	4.948369	4.114356	
2.971157	2.538646	3.189489	5.189557	5.599068	
5.553434	3.472756	4.508622	3.763986	2.583996	
5.258207	3.816859	4.455484	3.375055	3.654980	
6.358189	5.543603	3.534131	1.021649	3.177894	
2.735221	5.122735	4.922089	4.897933	2.103591	
5.050978	5.222137	3.436180	4.978122	0.091885	
5.815529	2.681835	3.293153	3.714340	4.594575	
2.137867	2.801379	5.248277	3.824551	4.725281	
4.425268	4.057418	6.011466	2.811761	2.467996	
3.744201	3.116106	3.131342	6.496661	3.356920	
2.722570	5.179774	6.513643	1.319744	3.544045	
4.487668	4.068735	2.105474	4.693913	4.287759	
5.222356	5.711077	1.449336	1.811769	5.336489	
6.411354	3.613665	3.610857	3.085589	3.552967	
4.301808	5.121457	5.219959	1.699085	3.360378	
5.413716	2.826111	2.932084	6.800243	1.152826	
1.485980	4.962586	3.320374	5.015575	4.895525	
4.698679	3.867086	4.296313	2.325650	4.893642	
2.412988	4.548116	5.956394	4.067271	3.693726	
3.488783	5.632583	3.004842	4.684436	2.932959	
4.251552	4.091251	4.606139	3.572454	3.088859	
4.022708	2.171109	2.597780	4.048334	6.742447	
3.295258	1.545295	6.077129	4.211817	4.754784	
3.810587	1.956726	6.595627	0.743222	6.651542	
3.745772	2.240193	6.258513	2.046334	5.661468	
3.601398	5.798569	3.796237	2.411163	4.413993	
2.591953	4.376911	2.717601	4.016088	6.419986	
4.379098	5.017994	4.655717	5.732366	0.193975	
3.952046	2.724002	4.881491	5.412943	3.108816	
2.215539	6.877668	4.425949	1.942164	4.627531	
7.473032	2.236375	4.363826	2.217622	3.089180	
3.360918	3.794673	4.022059	5.437669	3.159667	
2.649905	2.116464	4.260740	2.979553	7.616636	
4.054707	3.928396	2.453188	2.748167	6.235500	
1.314315	3.189375	2.955832	6.783668	4.786731	
3.310376	1.742281	4.277007	5.426473	4.662514	
4.520212	6.444567	4.236368	0.361745	3.560922	
1.514393	2.702104	6.979292	1.467078	7.281657	
1.701126	1.503989	4.228947	4.047803	6.965319	
4.703643	4.559627	3.021594	4.448504	3.270648	
3.592891	5.476899	3.661287	2.989941	3.564665	
4.389832	2.544940	5.057579	3.035376	4.469477	
3.251498	2.861928	4.300731	4.746545	5.105040	
4.140343	4.960840	3.185342	3.062727	4.293144	
3.713279	2.499378	5.047318	3.134789	5.174183	
3.951569	3.167527	4.926302	2.759455	4.585517	
6.235533	1.374624	4.118343	5.148026	3.136861	
5.105772	2.441729	2.688997	5.802703	3.554866	
4.539142	4.590150	3.647844	5.517234	1.728696	
4.256931	1.120403	6.633414	4.456418	3.208773	
5.537042	2.389798	4.379766	4.138019	3.456913	
7.149107	5.735177	1.881322	1.337853	4.075434	
3.523514	8.228757	0.011061	3.397695	5.267045	
4.363949	5.529378	3.253502	4.401720	2.504399	
3.503043	1.689028	6.364291	5.572347	3.764087	
3.837017	3.712980	3.384589	5.725720	2.425514	
2.137455	3.530820	2.363031	5.243639	6.366044	
3.066828	4.629141	2.892168	3.769130	5.833638	
4.353679	4.511824	4.523571	0.952635	6.042586	
1.422408	3.992769	5.845962	2.210604	6.048383	
8.487051	2.521847	3.988776	1.838889	3.565685	
3.469320	4.040419	5.396363	4.056228	2.676090	
3.719463	3.219884	3.736825	5.458289	3.428499	
2.784653	2.962425	4.449184	5.576811	3.971120	
2.969255	3.565541	4.603964	3.417116	4.589846	
4.700515	3.764744	3.270870	2.624713	5.687271	
3.438484	5.592919	2.835767	3.358898	5.089822	
4.380597	4.924249	4.191770	3.933946	2.173515	
4.758830	2.653134	6.727733	3.109875	2.333034	
2.984071	4.123123	3.134660	5.081079	3.953625	
3.766329	6.453980	1.556059	3.651175	4.009087	
4.076870	3.155283	2.990661	2.654190	7.132964	
5.435352	3.457278	4.650614	2.289099	4.144460	
3.064995	5.270187	2.559036	4.780724	4.380666	
4.807762	1.635664	4.732036	5.124472	3.760124	
3.729903	5.547966	4.626291	3.176079	2.901771	
3.465399	2.552384	3.617953	5.793056	3.799260	
4.325423	4.856737	3.652295	4.629199	2.434521	
4.394064	2.900808	4.819517	4.190363	3.755717	
4.795364	2.672246	4.323202	3.313909	5.093992	
1.876338	0.600646	5.058555	6.159954	6.023571	
6.004786	4.693695	3.010734	2.279009	3.781905	
2.867207	5.628704	3.089833	4.568834	2.882942	
3.182547	6.409260	3.279065	2.586003	4.377563	
0.637774	7.205195	6.478747	3.409369	2.307822	
4.977582	5.953466	2.227209	3.877620	2.335048	
3.555926	5.566075	2.152741	3.539047	4.768592	
2.329396	5.175902	2.297507	4.576331	4.724489	
5.731351	4.018827	3.528793	3.583307	2.724924	
3.470598	3.507154	4.658177	4.811055	3.167248	
3.663928	4.084472	6.306989	2.530083	3.927972	
4.622639	3.100880	5.625797	1.958188	3.986370	
5.119189	0.940583	5.897515	3.461755	4.060478	
5.929502	3.313179	4.541987	4.325442	1.974680	
4.135150	4.602736	3.113729	4.274437	3.618998	
2.573160	4.838383	2.769633	3.807992	5.597776	
4.703281	2.213016	4.025805	2.787888	5.950088	
5.015106	0.865780	4.452777	4.829405	5.025840	
0.334971	4.940697	4.654633	4.669395	5.108500	
2.441817	5.223409	6.085059	3.942492	2.214029	
3.430650	3.888326	4.015399	4.070299	4.254424	
3.674369	4.369752	7.211198	4.394133	0.188146	
4.011987	4.333773	4.118664	3.155686	4.342785	
1.937349	2.820047	5.135439	3.446199	6.054926	
3.307337	2.703925	5.509332	3.553958	4.480160	
5.425773	2.624325	3.619616	5.340183	2.724418	
3.941364	3.038106	5.119670	3.524133	4.584681	
3.653446	4.076747	2.757135	4.802481	4.996984	
4.971836	0.338857	4.613528	5.851623	4.048638	
2.690597	1.124242	3.019963	7.589085	5.141072	
3.335672	4.972074	2.733428	3.830676	5.228046	
3.502187	4.504793	2.117072	4.389873	5.654947	
3.748138	3.782736	6.490902	2.581905	2.841398	
6.460156	1.846440	3.846275	4.343287	3.122825	
3.404969	3.767903	4.100999	4.144762	4.023019	
4.100748	4.650640	5.909053	1.623509	3.921942	
2.780910	4.025146	3.928063	3.132186	6.014821	
2.016109	3.330394	7.449329	3.613397	3.573515	
3.792574	1.868980	3.874265	5.122732	5.579907	
4.006358	5.043899	3.449061	4.592741	2.669566	
5.206545	4.544626	4.131587	4.464765	1.713496	
5.364772	1.634003	3.854742	3.183139	5.934068	
3.278382	7.998116	4.457133	2.145015	1.521217	
5.181529	3.052675	2.601150	7.295618	1.882378	
3.916431	6.355566	2.722334	2.487982	3.874731	
2.466684	3.362417	4.268589	5.192329	4.241622	
4.336595	2.921549	3.630928	5.572519	3.190603	
6.256218	3.576382	5.122666	3.216734	1.043709	
4.540542	5.854689	3.298389	1.759119	4.531453	
0.752544	5.692813	3.277205	4.023365	6.194584	
2.051645	4.562724	6.985911	3.051691	3.366754	
7.269057	5.815246	1.430698	1.630908	3.464710	
6.974659	4.482154	4.116495	1.692114	2.794001	
1.637962	4.065713	2.597868	6.868130	4.427754	
4.802099	4.842410	3.304332	2.898032	3.991096	
4.514674	2.563281	5.181913	2.607726	5.335574	
4.612331	4.479931	4.590209	2.321388	3.640883	
4.318175	4.287315	2.929355	3.609816	4.868883	
4.157872	2.743842	4.833775	3.595376	4.772157	
3.612138	4.423072	4.100003	6.910990	0.254466	
5.593706	2.793623	2.852922	3.425498	6.026041	
4.556016	3.130119	4.606726	2.493784	5.076553	
3.555348	3.650888	4.215358	4.630349	4.089244	
3.159066	5.007128	0.846018	7.316313	2.867880	
5.643085	6.451338	3.657085	1.452765	2.914287	
2.252577	5.105629	2.243940	6.268553	3.460606	
2.807921	4.897486	6.471359	0.621615	5.384958	
5.135061	3.552464	4.214510	4.645269	2.216608	
4.111595	1.908821	3.338768	2.501614	7.768054	
2.222178	5.161342	5.323096	4.531754	2.365425	
5.284017	3.624831	4.142905	3.867805	3.041286	
5.570036	2.442082	4.306024	3.760255	4.184452	
0.269068	3.485053	3.257326	4.679860	7.509621	
5.102872	3.160259	4.350934	4.530817	2.965770	
4.818440	5.563032	3.266256	4.285417	1.415471	
5.917729	4.784348	3.165747	3.154624	2.276046	
4.190669	4.203944	2.647529	2.617465	5.949184	
5.096892	3.627047	4.710110	3.155999	3.882730	
5.675247	5.336114	4.310671	2.135979	2.710630	
4.577204	0.774436	3.520340	6.270828	4.530128	
4.867555	3.757117	3.546924	3.680144	3.504509	
3.729495	3.250912	5.759248	4.013051	3.776627	
1.978681	6.849083	3.960461	2.745135	4.624226	
3.073622	3.391120	2.440232	5.763961	5.405851	
4.201882	3.094883	5.431768	1.355012	6.021686	
4.241214	2.067088	1.806882	6.149954	5.309397	
5.927019	4.809742	0.597097	4.388966	3.602521	
5.975517	3.683970	3.918179	4.158536	1.543884	
3.665762	4.703022	4.296823	6.158021	0.903182	
3.435447	4.457028	2.401483	4.795442	4.395620	
3.097451	2.218509	5.589621	5.584452	2.999668	
3.739435	0.722107	4.081445	5.562027	5.090026	
5.611718	3.235702	4.608524	4.401796	2.129647	
4.678750	4.237390	3.157186	2.187052	4.766442	
3.659432	3.306047	3.043996	5.514498	3.749302	
3.927205	5.372536	4.555867	3.080704	2.663584	
1.925333	3.732804	3.492610	7.021169	3.567740	
4.861803	1.523346	4.766966	5.808553	2.545127	
6.132801	0.867676	4.457198	3.787348	4.731838	
3.278304	3.002821	2.798813	4.703397	5.844883	
4.980853	5.795223	3.946763	1.811368	3.229507	
1.664456	5.185275	5.932774	1.726665	5.181721	
4.006487	6.588515	2.623830	3.923203	2.699121	
1.288028	4.897674	5.887642	1.397897	5.733050	
4.327651	3.839514	3.868223	4.636057	3.714662	
4.205324	3.576776	4.122187	2.269760	5.108339	
4.063113	5.348919	5.475533	1.901446	3.124786	
2.699904	3.697078	5.712787	4.489403	3.008094	
2.665626	4.547023	1.347549	5.679166	4.888814	
3.376186	5.431951	3.431837	2.365190	4.976171	
4.087251	4.035121	3.667702	3.945451	4.314841	
4.294266	3.417754	2.785622	3.570995	6.055384	
1.449035	2.514637	6.326464	2.711184	6.742579	
2.479031	3.210185	4.988035	5.579539	3.684485	
5.886630	2.334439	4.001942	4.151993	2.859371	
2.656327	6.752866	4.047596	3.566151	2.187868	
5.019398	0.131086	4.766767	5.228141	4.797067	
4.755018	3.763816	6.892990	2.075137	1.931585	
2.358394	5.852252	3.539398	5.725330	1.784500	
2.265101	3.765775	3.577128	5.686809	4.313356	
3.871500	1.521347	4.655393	5.931563	3.471441	
4.653690	1.971481	4.943393	1.873196	6.476138	
3.725453	4.767557	2.180844	4.881372	4.313841	
4.140280	3.456330	5.655618	2.666391	3.753818	
3.421594	2.173503	4.331372	4.445925	5.482954	
3.852181	5.837709	2.024966	3.274458	4.717115	
0.305006	5.390304	6.266766	4.118295	3.550242	
3.971634	3.859363	3.781088	2.367386	5.083147	
5.652670	2.408492	4.615879	2.166019	4.584181	
4.008985	4.216091	2.778371	1.457523	7.539757	
2.080071	5.876101	4.750610	3.694855	3.166369	
4.954621	4.007945	2.205953	3.148425	4.206399	
5.669050	0.929715	4.439700	2.334534	5.839064	
3.487383	4.987795	5.727051	2.850192	2.446209	
4.479433	2.791924	3.695187	3.595501	5.160216	
2.579161	2.838723	6.497113	5.900233	1.714902	
4.523001	0.736403	5.803727	2.199342	5.872583	
2.963711	3.188065	4.208357	4.398849	4.726403	
5.689029	2.969813	2.644244	3.918085	4.844584	
4.110346	4.307875	2.175888	5.196076	3.326784	
4.038190	5.296853	3.822198	3.382491	3.140243	
5.512616	5.773489	3.294260	1.383407	4.078162	
4.812001	1.417321	6.594252	3.327408	3.926562	
2.629795	3.766599	4.970510	2.273594	5.669494	
2.589781	4.020533	4.484514	3.493994	5.355202	
4.539302	2.789713	3.378681	4.682045	4.546162	
7.491670	2.225023	2.998314	0.798494	6.093387	
1.776570	5.494260	4.257648	4.515807	3.621675	
3.338582	3.837025	3.392057	3.799940	6.086155	
5.538176	4.228574	3.502802	5.469835	1.357309	
2.199645	4.206903	4.821040	6.258404	2.120497	
1.998448	5.720695	6.324041	4.287442	1.185672	
2.539287	6.434166	4.987276	2.187418	3.435118	
2.269908	4.782698	6.074658	3.962428	2.750461	
5.672194	4.504220	2.511579	2.640854	3.935076	
6.740100	4.653393	3.403974	4.933846	0.158259	
4.290241	0.242539	4.190560	6.265308	4.881306	
4.221804	5.989925	2.567934	3.194828	3.795081	
3.375413	5.792968	4.426041	3.253983	2.735172	
2.699465	5.273085	5.474694	3.308176	3.670065	
3.828722	3.207528	1.759997	5.318656	5.441125	
3.548385	3.757494	4.296545	4.217618	3.819392	
4.717948	2.852547	3.393645	4.711185	4.019607	
3.425855	4.922855	3.744193	2.491342	5.259188	
2.902137	2.354963	6.772571	1.559492	6.220251	
4.688311	0.294664	5.190190	3.981894	5.527171	
6.415336	1.662643	2.737288	4.385924	4.820688	
2.904078	4.343871	0.936582	4.881357	6.282770	
1.333527	6.088049	3.673803	4.533526	4.194179	
4.297357	5.192218	2.126092	3.929698	3.776828	
6.533890	1.859171	4.390566	2.629248	4.515159	
3.840230	3.706262	4.261788	4.495160	3.464824	
6.544547	3.657390	2.240934	3.806713	3.989424	
3.813582	0.863247	3.794225	7.042711	4.298365	
0.853555	5.419816	3.751332	4.976698	4.068295	
4.577067	2.916852	4.831175	4.859558	2.579897	
3.042300	6.341047	5.412675	3.864476	1.028702	
1.799807	5.680704	4.713779	3.842938	3.177861	
4.418829	4.659756	3.772525	4.233490	2.760794	
1.636506	4.220951	3.230830	2.723808	7.528745	
2.780191	5.088210	6.017007	2.247844	3.781984	
3.014617	4.337496	3.631935	3.795697	4.750974	
4.359114	3.395757	4.564729	2.984947	4.527512	
2.342507	8.733134	2.461326	2.308127	4.177958	
5.137504	5.460567	2.132789	3.423401	3.420591	
3.263198	5.029847	4.220988	4.732163	2.320340	
4.242388	2.381472	3.881834	3.004767	6.013014	
5.588195	3.894564	3.219279	4.228861	3.469286	
3.288018	3.352929	4.811305	4.001452	4.019561	
4.775837	4.546091	1.665334	2.992409	5.243952	
5.438770	3.616203	1.857951	3.774510	5.307394	
4.533843	6.208790	5.067225	0.662031	3.269498	
2.658833	3.776463	3.867594	7.246563	2.274140	
3.430358	4.775551	5.061314	1.775101	4.829562	
5.429688	3.698250	5.035804	3.995218	1.889520	
3.631672	6.071589	3.596332	3.398685	3.346145	
4.839026	2.707502	3.210219	6.740648	1.928681	
2.657931	4.766237	2.597257	6.527575	3.250062	
6.357131	3.715937	3.046649	3.761781	3.041383	
7.087304	2.615615	4.563696	4.194407	1.677456	
4.139728	3.019492	2.752166	4.169756	5.551185	
6.587306	0.061201	2.680308	6.208895	4.095909	
3.358905	4.457294	4.638282	4.932836	2.137592	
2.565931	3.467677	4.502447	5.005802	4.038610	
2.370233	2.793701	6.300501	5.436586	2.958240	
5.047910	4.618933	4.482876	1.970129	3.422658	
4.742238	4.928929	2.800959	5.639682	2.197236	
2.457612	4.902725	4.932251	2.418956	5.100442	
3.798334	3.761121	2.102188	4.333333	6.476834	
5.344225	3.500820	4.802813	4.064871	2.344092	
3.627299	5.490427	3.028085	3.018305	4.268890	
3.555615	4.647501	4.793759	4.346295	2.348246	
3.397628	4.486183	2.789001	5.190460	3.428696	
4.688469	3.852156	2.014908	2.458357	6.852620	
4.783848	4.338224	2.135331	6.968559	1.439158	
3.132504	5.680383	3.836563	2.871061	4.441019	
1.812164	5.848243	2.754155	4.673156	4.840960	
3.939239	3.316058	5.621983	2.226752	4.776230	
3.379581	4.843231	4.551200	4.065168	2.563988	
5.235812	2.946743	3.424266	4.945752	2.907610	
3.448500	5.062302	6.175997	4.912894	0.049234	
3.877067	6.060731	3.243915	2.698507	4.178566	
5.995897	1.597906	3.591188	5.051393	3.431149	
0.831771	4.669048	6.390487	4.667630	3.350041	
4.806255	6.377196	1.404884	4.545161	2.941320	
1.888157	3.565550	4.935516	5.197710	4.143682	
1.892460	4.466466	2.470908	6.734791	3.958031	
4.460889	4.787037	3.160017	2.320908	4.361975	
6.033409	2.196529	4.729071	5.448142	1.492484	
4.659232	4.359135	3.616974	2.360822	5.311102	
4.014601	4.385448	3.632458	3.528876	3.947744	
3.839761	6.366443	4.497481	4.708521	0.117624	
5.220419	4.190359	4.389044	3.787986	2.142674	
5.511763	1.331269	4.050165	1.926036	6.756825	
3.313342	4.586607	2.542485	2.157828	6.895382	
3.325596	3.343932	4.101705	5.802669	3.458991	
3.988267	4.550858	5.222260	4.421206	1.531842	
3.107075	4.431125	2.385344	4.207233	4.765157	
3.680578	5.300582	0.322757	6.588301	3.982168	
5.660135	4.001310	3.296813	3.805755	3.194608	
4.081712	4.595649	1.917605	3.780188	4.784152	
2.726875	5.138053	2.520383	4.154811	5.186545	
2.024007	4.646593	4.013635	6.887266	1.949046	
3.996690	1.408729	3.536561	3.756823	6.083030	
4.063671	4.856422	2.318483	1.744529	6.724341	
4.599109	5.485761	2.102548	4.095946	2.724018	
4.736704	6.161968	4.860134	2.857324	1.340871	
5.192291	2.718220	2.671327	6.046846	3.258411	
4.454483	4.196523	2.792519	3.155253	5.080099	
3.836858	5.382072	3.456831	3.643705	3.103142	
4.217444	4.170464	3.657670	3.528337	4.449659	
